Image,Confidence Animal,Confidence Behavior,Confidence Place,Confidence Time
goat_crea_blaitiere1900_2020-08-06_10-24-26_r9_crop1.jpg,"[np.float32(0.18912196), np.float32(0.23666713), np.float32(0.18301979)]","[np.float32(0.22702378), np.float32(0.189843), np.float32(0.23222686)]","[np.float32(0.18009898), np.float32(0.22751778), np.float32(0.17404343)]","[np.float32(0.21326461), np.float32(0.18547216)]"
goat_crea_blaitiere1900_2020-08-09_12-47-37_r6_crop1.jpg,"[np.float32(0.21571794), np.float32(0.20637555), np.float32(0.2113364)]","[np.float32(0.20474178), np.float32(0.22872981), np.float32(0.21555588)]","[np.float32(0.19240427), np.float32(0.18602118), np.float32(0.19661744)]","[np.float32(0.18951043), np.float32(0.21028814)]"
goat_crea_blaitiere1900_2020-08-09_13-12-26_r6_crop7.jpg,"[np.float32(0.16534005), np.float32(0.15189074), np.float32(0.16819417)]","[np.float32(0.15901175), np.float32(0.18036771), np.float32(0.16871066)]","[np.float32(0.1496521), np.float32(0.13761267), np.float32(0.15525834)]","[np.float32(0.14504057), np.float32(0.16916128)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-26-32_r13_crop4.jpg,"[np.float32(0.19392632), np.float32(0.19897535), np.float32(0.19307163)]","[np.float32(0.19857563), np.float32(0.18946564), np.float32(0.19151637)]","[np.float32(0.18028413), np.float32(0.18539116), np.float32(0.18892133)]","[np.float32(0.1918023), np.float32(0.18429181)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-26-42_r21_crop3.jpg,"[np.float32(0.19765027), np.float32(0.20723087), np.float32(0.1959515)]","[np.float32(0.20635626), np.float32(0.19658676), np.float32(0.20310263)]","[np.float32(0.18781078), np.float32(0.19732845), np.float32(0.18739256)]","[np.float32(0.19429752), np.float32(0.19004926)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-28-45_r6_crop11.jpg,"[np.float32(0.20080958), np.float32(0.1971142), np.float32(0.20444031)]","[np.float32(0.20126948), np.float32(0.20693395), np.float32(0.19714433)]","[np.float32(0.19395652), np.float32(0.19005832), np.float32(0.1930922)]","[np.float32(0.18899484), np.float32(0.19893129)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-30-33_r10_crop5.jpg,"[np.float32(0.22053374), np.float32(0.22437648), np.float32(0.21645549)]","[np.float32(0.22105432), np.float32(0.21418022), np.float32(0.21401644)]","[np.float32(0.2097367), np.float32(0.21479605), np.float32(0.20347223)]","[np.float32(0.20827413), np.float32(0.20549235)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-41-23_r9_crop4.jpg,"[np.float32(0.19139677), np.float32(0.19167313), np.float32(0.18862796)]","[np.float32(0.1907886), np.float32(0.20009893), np.float32(0.1964392)]","[np.float32(0.18599463), np.float32(0.18592511), np.float32(0.18082109)]","[np.float32(0.17993304), np.float32(0.19443229)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-42-23_r2_crop15.jpg,"[np.float32(0.24237242), np.float32(0.25004944), np.float32(0.2336861)]","[np.float32(0.24216291), np.float32(0.2321837), np.float32(0.23513211)]","[np.float32(0.23420224), np.float32(0.24491003), np.float32(0.2224189)]","[np.float32(0.23094557), np.float32(0.22545564)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-42-29_r4_crop17.jpg,"[np.float32(0.19592464), np.float32(0.20311518), np.float32(0.19837868)]","[np.float32(0.20615968), np.float32(0.20442408), np.float32(0.20922862)]","[np.float32(0.18925804), np.float32(0.19438365), np.float32(0.1965726)]","[np.float32(0.20019627), np.float32(0.20128867)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-42-48_r11_crop11.jpg,"[np.float32(0.19129682), np.float32(0.18562432), np.float32(0.20205644)]","[np.float32(0.1967573), np.float32(0.1985218), np.float32(0.18797283)]","[np.float32(0.18469167), np.float32(0.18209115), np.float32(0.19045804)]","[np.float32(0.18782389), np.float32(0.19210862)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-42-52_r14_crop14.jpg,"[np.float32(0.18093333), np.float32(0.18568908), np.float32(0.18101561)]","[np.float32(0.18896244), np.float32(0.18339683), np.float32(0.1901468)]","[np.float32(0.17153391), np.float32(0.17443952), np.float32(0.17231798)]","[np.float32(0.1768561), np.float32(0.17670956)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-43-17_r9_crop8.jpg,"[np.float32(0.20373309), np.float32(0.1947589), np.float32(0.2092292)]","[np.float32(0.20162529), np.float32(0.20887247), np.float32(0.19747591)]","[np.float32(0.18700592), np.float32(0.18045273), np.float32(0.1969611)]","[np.float32(0.18838048), np.float32(0.19638786)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-44-17_r10_crop11.jpg,"[np.float32(0.19970205), np.float32(0.21005267), np.float32(0.20021906)]","[np.float32(0.21184297), np.float32(0.20366251), np.float32(0.21192652)]","[np.float32(0.18259801), np.float32(0.19644555), np.float32(0.18325536)]","[np.float32(0.19386831), np.float32(0.19255845)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-44-52_r21_crop10.jpg,"[np.float32(0.17890647), np.float32(0.18856275), np.float32(0.17571306)]","[np.float32(0.18510875), np.float32(0.17894757), np.float32(0.18534896)]","[np.float32(0.17698303), np.float32(0.1855526), np.float32(0.17538977)]","[np.float32(0.18056354), np.float32(0.17574182)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-45-03_r3_crop13.jpg,"[np.float32(0.18641295), np.float32(0.19692045), np.float32(0.18753883)]","[np.float32(0.19798464), np.float32(0.20224503), np.float32(0.20715837)]","[np.float32(0.173441), np.float32(0.18729936), np.float32(0.17693126)]","[np.float32(0.18752836), np.float32(0.19449773)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-45-11_r8_crop15.jpg,"[np.float32(0.20905593), np.float32(0.21364582), np.float32(0.21492773)]","[np.float32(0.22089893), np.float32(0.21523698), np.float32(0.21733011)]","[np.float32(0.19859177), np.float32(0.204502), np.float32(0.20378712)]","[np.float32(0.21009651), np.float32(0.21125081)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-45-59_r19_crop23.jpg,"[np.float32(0.18799254), np.float32(0.19620566), np.float32(0.19719015)]","[np.float32(0.206682), np.float32(0.2027013), np.float32(0.2079255)]","[np.float32(0.17800409), np.float32(0.18789178), np.float32(0.1892673)]","[np.float32(0.19820032), np.float32(0.19763188)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-46-47_r21_crop7.jpg,"[np.float32(0.21384095), np.float32(0.20782018), np.float32(0.21042658)]","[np.float32(0.20554098), np.float32(0.20402595), np.float32(0.19577292)]","[np.float32(0.2054596), np.float32(0.20222384), np.float32(0.1985138)]","[np.float32(0.19480577), np.float32(0.19898158)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-46-56_r25_crop2.jpg,"[np.float32(0.19202532), np.float32(0.2168113), np.float32(0.19351518)]","[np.float32(0.2181367), np.float32(0.19536418), np.float32(0.21657088)]","[np.float32(0.18329176), np.float32(0.2092873), np.float32(0.18279588)]","[np.float32(0.20547338), np.float32(0.18742895)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-47-06_r5_crop5.jpg,"[np.float32(0.18487957), np.float32(0.19416381), np.float32(0.18238206)]","[np.float32(0.19261093), np.float32(0.1876216), np.float32(0.1956713)]","[np.float32(0.17777933), np.float32(0.1872851), np.float32(0.17580673)]","[np.float32(0.18381818), np.float32(0.18353525)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-47-24_r17_crop11.jpg,"[np.float32(0.19914523), np.float32(0.2100377), np.float32(0.20222148)]","[np.float32(0.21314536), np.float32(0.1985583), np.float32(0.20835255)]","[np.float32(0.1843169), np.float32(0.19685571), np.float32(0.18583022)]","[np.float32(0.19587693), np.float32(0.1862244)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-47-33_r22_crop13.jpg,"[np.float32(0.19341688), np.float32(0.19195765), np.float32(0.20588943)]","[np.float32(0.20739964), np.float32(0.21115717), np.float32(0.20550767)]","[np.float32(0.18621697), np.float32(0.1862903), np.float32(0.19208774)]","[np.float32(0.19500247), np.float32(0.20301503)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-47-44_r26_crop12.jpg,"[np.float32(0.21084997), np.float32(0.20503096), np.float32(0.2105283)]","[np.float32(0.2070496), np.float32(0.20763646), np.float32(0.19937599)]","[np.float32(0.18975554), np.float32(0.18498462), np.float32(0.19149834)]","[np.float32(0.1868083), np.float32(0.1917891)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-47-48_r28_crop12.jpg,"[np.float32(0.1518333), np.float32(0.16015656), np.float32(0.15014897)]","[np.float32(0.16040483), np.float32(0.15705751), np.float32(0.16336145)]","[np.float32(0.14938486), np.float32(0.15518832), np.float32(0.14226127)]","[np.float32(0.14767817), np.float32(0.15052848)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-47-53_r31_crop10.jpg,"[np.float32(0.21778645), np.float32(0.2148401), np.float32(0.21328792)]","[np.float32(0.21067536), np.float32(0.21569231), np.float32(0.20819965)]","[np.float32(0.20744655), np.float32(0.20576489), np.float32(0.2004556)]","[np.float32(0.19773944), np.float32(0.20599815)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-47-58_r34_crop11.jpg,"[np.float32(0.18230373), np.float32(0.19089592), np.float32(0.18288592)]","[np.float32(0.19465302), np.float32(0.189094), np.float32(0.19831821)]","[np.float32(0.17331019), np.float32(0.18536964), np.float32(0.17440614)]","[np.float32(0.1860491), np.float32(0.18650845)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-48-56_r11_crop12.jpg,"[np.float32(0.15830885), np.float32(0.20032525), np.float32(0.1507691)]","[np.float32(0.19122365), np.float32(0.17987356), np.float32(0.21459863)]","[np.float32(0.15508644), np.float32(0.1953598), np.float32(0.14509113)]","[np.float32(0.17914358), np.float32(0.17490573)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-51-18_r6_crop7.jpg,"[np.float32(0.17028686), np.float32(0.17860404), np.float32(0.17800505)]","[np.float32(0.18834254), np.float32(0.18681276), np.float32(0.19122739)]","[np.float32(0.16614547), np.float32(0.17422637), np.float32(0.17249565)]","[np.float32(0.18113445), np.float32(0.18173543)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-51-42_r12_crop10.jpg,"[np.float32(0.16788787), np.float32(0.19144559), np.float32(0.17099845)]","[np.float32(0.19493863), np.float32(0.19448781), np.float32(0.21129957)]","[np.float32(0.14912471), np.float32(0.1728058), np.float32(0.14809828)]","[np.float32(0.16872033), np.float32(0.17103231)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-52-10_r2_crop20.jpg,"[np.float32(0.1819495), np.float32(0.18053642), np.float32(0.1911242)]","[np.float32(0.19201566), np.float32(0.1967408), np.float32(0.19415191)]","[np.float32(0.17781863), np.float32(0.17819987), np.float32(0.18339533)]","[np.float32(0.18577725), np.float32(0.1942985)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-52-23_r7_crop16.jpg,"[np.float32(0.18996812), np.float32(0.19040751), np.float32(0.17939416)]","[np.float32(0.18288825), np.float32(0.19550401), np.float32(0.19357404)]","[np.float32(0.1858021), np.float32(0.18555443), np.float32(0.17693502)]","[np.float32(0.17708698), np.float32(0.19369632)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-52-33_r13_crop12.jpg,"[np.float32(0.20924515), np.float32(0.20677179), np.float32(0.21615112)]","[np.float32(0.21356744), np.float32(0.20850208), np.float32(0.20531484)]","[np.float32(0.19653371), np.float32(0.19735965), np.float32(0.2044605)]","[np.float32(0.20315471), np.float32(0.20221901)]"
sheep_crea_peclerey1933Nord_2018-10-01_13-40-31_r3_crop16.jpg,"[np.float32(0.19831437), np.float32(0.21195886), np.float32(0.2006348)]","[np.float32(0.2120459), np.float32(0.20410165), np.float32(0.21117818)]","[np.float32(0.19605759), np.float32(0.20764354), np.float32(0.1954863)]","[np.float32(0.20374161), np.float32(0.20231181)]"
sheep_crea_peclerey1933Nord_2018-10-01_14-38-59_r3_crop14.jpg,"[np.float32(0.18520291), np.float32(0.18996799), np.float32(0.17517959)]","[np.float32(0.18130358), np.float32(0.17773423), np.float32(0.18256141)]","[np.float32(0.18440555), np.float32(0.19173059), np.float32(0.17371604)]","[np.float32(0.17977683), np.float32(0.1823821)]"
sheep_crea_peclerey1933Nord_2018-10-01_14-41-50_r1_crop18.jpg,"[np.float32(0.18784127), np.float32(0.19110131), np.float32(0.18380636)]","[np.float32(0.18794712), np.float32(0.18956883), np.float32(0.19160296)]","[np.float32(0.18397014), np.float32(0.18710804), np.float32(0.17743832)]","[np.float32(0.17975563), np.float32(0.18626408)]"
sheep_crea_peclerey1933Nord_2018-10-01_15-36-01_r3_crop3.jpg,"[np.float32(0.1625653), np.float32(0.18266436), np.float32(0.15899709)]","[np.float32(0.17865327), np.float32(0.17945462), np.float32(0.19324057)]","[np.float32(0.15863723), np.float32(0.17957075), np.float32(0.15506499)]","[np.float32(0.1709503), np.float32(0.17663687)]"
sheep_crea_peclerey1933Nord_2018-10-01_15-48-28_r8_crop9.jpg,"[np.float32(0.18379521), np.float32(0.20119496), np.float32(0.18326622)]","[np.float32(0.20165911), np.float32(0.1801971), np.float32(0.19523561)]","[np.float32(0.16938439), np.float32(0.1870043), np.float32(0.17397287)]","[np.float32(0.18820643), np.float32(0.17107666)]"
sheep_crea_peclerey1933Nord_2018-10-01_15-50-20_r9_crop16.jpg,"[np.float32(0.17650923), np.float32(0.18725127), np.float32(0.17980976)]","[np.float32(0.19184996), np.float32(0.17368767), np.float32(0.18650445)]","[np.float32(0.16834578), np.float32(0.17731383), np.float32(0.17104973)]","[np.float32(0.17920877), np.float32(0.16906612)]"
sheep_crea_peclerey1933Nord_2018-10-01_15-56-30_r4_crop5.jpg,"[np.float32(0.22771932), np.float32(0.21983306), np.float32(0.22811761)]","[np.float32(0.22066075), np.float32(0.22841313), np.float32(0.21495524)]","[np.float32(0.21482164), np.float32(0.20931885), np.float32(0.21058068)]","[np.float32(0.20441796), np.float32(0.21640012)]"
sheep_crea_peclerey1933Nord_2018-10-01_15-56-57_r19_crop13.jpg,"[np.float32(0.2020306), np.float32(0.20793782), np.float32(0.20434067)]","[np.float32(0.21087013), np.float32(0.20185038), np.float32(0.20441273)]","[np.float32(0.18964788), np.float32(0.1948175), np.float32(0.19034359)]","[np.float32(0.19399938), np.float32(0.18953243)]"
sheep_crea_peclerey1933Nord_2018-10-01_15-57-51_r2_crop11.jpg,"[np.float32(0.19946136), np.float32(0.20645633), np.float32(0.20713472)]","[np.float32(0.21635278), np.float32(0.195969), np.float32(0.20489141)]","[np.float32(0.18945625), np.float32(0.19742829), np.float32(0.19690451)]","[np.float32(0.20519717), np.float32(0.18935034)]"
sheep_crea_peclerey1933Nord_2018-10-01_15-59-00_r1_crop12.jpg,"[np.float32(0.18210709), np.float32(0.1862165), np.float32(0.18776146)]","[np.float32(0.18961751), np.float32(0.17785895), np.float32(0.17896463)]","[np.float32(0.16702119), np.float32(0.1743654), np.float32(0.16812804)]","[np.float32(0.1707629), np.float32(0.1665823)]"
sheep_crea_peclerey1933Nord_2018-10-01_16-01-14_r1_crop11.jpg,"[np.float32(0.18259245), np.float32(0.19309674), np.float32(0.18005943)]","[np.float32(0.19063872), np.float32(0.18823949), np.float32(0.19622484)]","[np.float32(0.17784832), np.float32(0.18956274), np.float32(0.17545739)]","[np.float32(0.18535316), np.float32(0.18683732)]"
sheep_crea_peclerey1933Nord_2018-10-01_16-02-23_r1_crop12.jpg,"[np.float32(0.17138147), np.float32(0.17859511), np.float32(0.16709316)]","[np.float32(0.17442016), np.float32(0.17997226), np.float32(0.18283367)]","[np.float32(0.16886118), np.float32(0.17425966), np.float32(0.16143665)]","[np.float32(0.16403414), np.float32(0.17439818)]"
sheep_crea_peclerey1933Nord_2018-10-01_16-03-06_r5_crop13.jpg,"[np.float32(0.16972345), np.float32(0.17549218), np.float32(0.16980281)]","[np.float32(0.17539963), np.float32(0.18376371), np.float32(0.18436897)]","[np.float32(0.16836447), np.float32(0.17319521), np.float32(0.16250888)]","[np.float32(0.16477406), np.float32(0.17979392)]"
sheep_crea_peclerey1933Nord_2018-10-01_16-11-39_r3_crop9.jpg,"[np.float32(0.20643994), np.float32(0.20175064), np.float32(0.2195275)]","[np.float32(0.21661812), np.float32(0.20845957), np.float32(0.20194317)]","[np.float32(0.19817054), np.float32(0.19639602), np.float32(0.20909467)]","[np.float32(0.20839018), np.float32(0.20373076)]"
sheep_crea_peclerey1933Nord_2018-10-01_16-14-26_r1_crop13.jpg,"[np.float32(0.22256136), np.float32(0.22446387), np.float32(0.21884969)]","[np.float32(0.21951745), np.float32(0.2106432), np.float32(0.20721337)]","[np.float32(0.21480283), np.float32(0.21862707), np.float32(0.20899493)]","[np.float32(0.20983675), np.float32(0.20330793)]"
sheep_crea_peclerey1933Nord_2018-10-01_17-30-04_r3_crop8.jpg,"[np.float32(0.19388473), np.float32(0.19573933), np.float32(0.1961779)]","[np.float32(0.19887732), np.float32(0.20838204), np.float32(0.20529585)]","[np.float32(0.18493599), np.float32(0.18700996), np.float32(0.18479021)]","[np.float32(0.18723586), np.float32(0.19945039)]"
sheep_crea_peclerey2000_2017-09-15_11-08-24_r5_crop5.jpg,"[np.float32(0.19985779), np.float32(0.20122164), np.float32(0.19487467)]","[np.float32(0.19818968), np.float32(0.19495314), np.float32(0.19165637)]","[np.float32(0.19145277), np.float32(0.19583443), np.float32(0.18376009)]","[np.float32(0.1854788), np.float32(0.18956125)]"
sheep_crea_peclerey2000_2017-09-15_11-20-43_r1_crop1.jpg,"[np.float32(0.1485966), np.float32(0.15593775), np.float32(0.15419391)]","[np.float32(0.16190323), np.float32(0.14146936), np.float32(0.15005742)]","[np.float32(0.14910881), np.float32(0.15733403), np.float32(0.15455186)]","[np.float32(0.16045924), np.float32(0.14316066)]"
sheep_crea_peclerey2000_2017-09-15_11-30-17_r2_crop4.jpg,"[np.float32(0.1933419), np.float32(0.18050605), np.float32(0.2052118)]","[np.float32(0.19533136), np.float32(0.19374159), np.float32(0.17995608)]","[np.float32(0.1859011), np.float32(0.17289664), np.float32(0.19308722)]","[np.float32(0.18456787), np.float32(0.18706079)]"
sheep_crea_peclerey2000_2017-09-15_12-43-31_r5_crop0.jpg,"[np.float32(0.1878677), np.float32(0.1926803), np.float32(0.18487145)]","[np.float32(0.19130802), np.float32(0.19517143), np.float32(0.19735934)]","[np.float32(0.18093698), np.float32(0.18516609), np.float32(0.17544585)]","[np.float32(0.1793337), np.float32(0.1873734)]"
sheep_crea_peclerey2000_2018-09-12_09-39-20_r15_crop0.jpg,"[np.float32(0.190557), np.float32(0.19454527), np.float32(0.1832655)]","[np.float32(0.18817046), np.float32(0.19084212), np.float32(0.19241346)]","[np.float32(0.1816838), np.float32(0.18926324), np.float32(0.1730819)]","[np.float32(0.17833473), np.float32(0.18591724)]"
sheep_crea_peclerey2200Nord_2018-09-14_17-25-11_r6_crop1.jpg,"[np.float32(0.19880384), np.float32(0.20969366), np.float32(0.19046395)]","[np.float32(0.20060956), np.float32(0.1963598), np.float32(0.2012417)]","[np.float32(0.19078276), np.float32(0.20306773), np.float32(0.18399198)]","[np.float32(0.19212653), np.float32(0.19058634)]"
sheep_crea_peclerey2200Nord_2018-09-15_09-43-26_r9_crop2.jpg,"[np.float32(0.1764853), np.float32(0.17767534), np.float32(0.17583808)]","[np.float32(0.17833698), np.float32(0.16611129), np.float32(0.16714145)]","[np.float32(0.17564905), np.float32(0.17703436), np.float32(0.17222103)]","[np.float32(0.17379549), np.float32(0.16594197)]"
sheep_crea_peclerey2200Nord_2018-09-25_10-40-28_r5_crop2.jpg,"[np.float32(0.20016702), np.float32(0.17891476), np.float32(0.20194025)]","[np.float32(0.18550543), np.float32(0.20092374), np.float32(0.17904766)]","[np.float32(0.19567312), np.float32(0.17588311), np.float32(0.19175982)]","[np.float32(0.17622861), np.float32(0.19666158)]"
sheep_crea_peclerey2200_2018-09-15_07-44-10_r1_crop0.jpg,"[np.float32(0.1891675), np.float32(0.18436758), np.float32(0.18603028)]","[np.float32(0.18233162), np.float32(0.19747193), np.float32(0.18864687)]","[np.float32(0.18474373), np.float32(0.18024817), np.float32(0.17618975)]","[np.float32(0.17175989), np.float32(0.19238439)]"
sheep_crea_peclerey2200_2018-09-22_07-48-44_r3_crop2.jpg,"[np.float32(0.20427921), np.float32(0.21568796), np.float32(0.196988)]","[np.float32(0.20758852), np.float32(0.21089888), np.float32(0.21602449)]","[np.float32(0.19652857), np.float32(0.20821618), np.float32(0.18420167)]","[np.float32(0.19129197), np.float32(0.20272756)]"
sheep_crea_peclerey2200_2018-09-22_11-39-47_r7_crop1.jpg,"[np.float32(0.18248443), np.float32(0.17156264), np.float32(0.18963684)]","[np.float32(0.17749129), np.float32(0.18845028), np.float32(0.17600568)]","[np.float32(0.16979921), np.float32(0.16042554), np.float32(0.1805772)]","[np.float32(0.16925907), np.float32(0.17828584)]"
sheep_crea_peclerey2200_2018-09-27_07-47-39_r3_crop2.jpg,"[np.float32(0.18802977), np.float32(0.18356045), np.float32(0.19163463)]","[np.float32(0.18930116), np.float32(0.19934979), np.float32(0.19527985)]","[np.float32(0.17417742), np.float32(0.1717118), np.float32(0.17528036)]","[np.float32(0.17376342), np.float32(0.1906434)]"
sheep_crea_peclerey2200_2018-09-27_08-45-42_r6_crop3.jpg,"[np.float32(0.19923824), np.float32(0.19120188), np.float32(0.2128224)]","[np.float32(0.20734248), np.float32(0.2135546), np.float32(0.20118146)]","[np.float32(0.18868032), np.float32(0.18382195), np.float32(0.19927603)]","[np.float32(0.19452006), np.float32(0.20545049)]"
sheep_crea_peclerey2200_2018-09-29_08-04-16_r1_crop0.jpg,"[np.float32(0.2222702), np.float32(0.22677909), np.float32(0.22443493)]","[np.float32(0.22871517), np.float32(0.22137606), np.float32(0.22211164)]","[np.float32(0.20574957), np.float32(0.2106952), np.float32(0.20565873)]","[np.float32(0.20733604), np.float32(0.20776945)]"
sheep_crea_peclerey2200_2019-09-11_08-46-41_r1_crop0.jpg,"[np.float32(0.20191094), np.float32(0.19587442), np.float32(0.19461595)]","[np.float32(0.1921942), np.float32(0.1996721), np.float32(0.18830222)]","[np.float32(0.19199306), np.float32(0.18699537), np.float32(0.18036704)]","[np.float32(0.17512259), np.float32(0.1889053)]"
sheep_crea_peclerey2200_2019-09-11_08-56-16_r2_crop2.jpg,"[np.float32(0.19073579), np.float32(0.1841944), np.float32(0.19265129)]","[np.float32(0.18791267), np.float32(0.19562091), np.float32(0.18707949)]","[np.float32(0.18175712), np.float32(0.17686579), np.float32(0.18342152)]","[np.float32(0.17877549), np.float32(0.187507)]"
sheep_crea_peclerey2200_2019-09-11_08-56-16_r3_crop0.jpg,"[np.float32(0.18425927), np.float32(0.1742822), np.float32(0.1819051)]","[np.float32(0.17378736), np.float32(0.18909037), np.float32(0.18056695)]","[np.float32(0.16347691), np.float32(0.15459445), np.float32(0.1686796)]","[np.float32(0.16009767), np.float32(0.174422)]"
sheep_crea_peclerey2200_2019-09-12_07-12-52_r2_crop10.jpg,"[np.float32(0.18944104), np.float32(0.18833174), np.float32(0.19892108)]","[np.float32(0.19946548), np.float32(0.19266516), np.float32(0.18980432)]","[np.float32(0.1797992), np.float32(0.179907), np.float32(0.18764624)]","[np.float32(0.18769477), np.float32(0.18681784)]"
sheep_crea_peclerey2200_2019-09-12_07-12-57_r6_crop9.jpg,"[np.float32(0.18015912), np.float32(0.17598999), np.float32(0.18776536)]","[np.float32(0.18360747), np.float32(0.19077845), np.float32(0.18153095)]","[np.float32(0.16915011), np.float32(0.16555879), np.float32(0.17583282)]","[np.float32(0.16907412), np.float32(0.17984697)]"
sheep_crea_peclerey2200_2019-09-12_07-18-12_r2_crop3.jpg,"[np.float32(0.20439793), np.float32(0.20381913), np.float32(0.21700156)]","[np.float32(0.21735066), np.float32(0.20739836), np.float32(0.2026036)]","[np.float32(0.19481307), np.float32(0.19468692), np.float32(0.20583633)]","[np.float32(0.20589557), np.float32(0.20027545)]"
sheep_crea_peclerey2200_2019-09-13_08-15-36_r2_crop4.jpg,"[np.float32(0.17781788), np.float32(0.16998062), np.float32(0.18064897)]","[np.float32(0.17394713), np.float32(0.18614626), np.float32(0.17350347)]","[np.float32(0.17178106), np.float32(0.16334692), np.float32(0.17074239)]","[np.float32(0.16152376), np.float32(0.18059547)]"
sheep_crea_peclerey2200_2019-09-13_08-17-18_r6_crop4.jpg,"[np.float32(0.20085707), np.float32(0.19259515), np.float32(0.2121835)]","[np.float32(0.20250997), np.float32(0.21177386), np.float32(0.19715896)]","[np.float32(0.20026737), np.float32(0.1932826), np.float32(0.20497556)]","[np.float32(0.19644356), np.float32(0.21141694)]"
sheep_crea_peclerey2200_2019-09-19_09-37-22_r2_crop2.jpg,"[np.float32(0.20801279), np.float32(0.19042471), np.float32(0.2142729)]","[np.float32(0.19650784), np.float32(0.19703257), np.float32(0.17502914)]","[np.float32(0.20381355), np.float32(0.18479756), np.float32(0.20745862)]","[np.float32(0.18906678), np.float32(0.1936536)]"
sheep_crea_peclerey2200_2019-09-19_10-48-21_r8_crop3.jpg,"[np.float32(0.16168626), np.float32(0.15301062), np.float32(0.16152327)]","[np.float32(0.15318343), np.float32(0.16136892), np.float32(0.15401483)]","[np.float32(0.15276733), np.float32(0.1456622), np.float32(0.14930418)]","[np.float32(0.14267814), np.float32(0.15468833)]"
sheep_crea_peclerey2200_2019-09-19_10-48-40_r13_crop2.jpg,"[np.float32(0.21123786), np.float32(0.198446), np.float32(0.20152721)]","[np.float32(0.19314596), np.float32(0.19731599), np.float32(0.18486536)]","[np.float32(0.20595512), np.float32(0.19421114), np.float32(0.1968726)]","[np.float32(0.18838295), np.float32(0.19563398)]"
sheep_crea_peclerey2200_2019-09-27_16-05-00_r1_crop2.jpg,"[np.float32(0.18813355), np.float32(0.19166613), np.float32(0.18610024)]","[np.float32(0.19116497), np.float32(0.189576), np.float32(0.19094576)]","[np.float32(0.18499148), np.float32(0.18697627), np.float32(0.18528497)]","[np.float32(0.18655547), np.float32(0.1887046)]"
sheep_crea_peclerey2400_2018-08-10_12-00-33_r1_crop0.jpg,"[np.float32(0.16305934), np.float32(0.18289746), np.float32(0.16085696)]","[np.float32(0.18355313), np.float32(0.1711869), np.float32(0.19233683)]","[np.float32(0.16316973), np.float32(0.17991069), np.float32(0.15822142)]","[np.float32(0.17511714), np.float32(0.17181131)]"
sheep_crea_peclerey2400_2018-08-10_12-03-04_r3_crop2.jpg,"[np.float32(0.21693212), np.float32(0.21605921), np.float32(0.22001748)]","[np.float32(0.21984857), np.float32(0.21534716), np.float32(0.21197213)]","[np.float32(0.20865875), np.float32(0.21008119), np.float32(0.211099)]","[np.float32(0.21001515), np.float32(0.20980501)]"
sheep_crea_peclerey2400_2018-08-10_12-06-10_r2_crop2.jpg,"[np.float32(0.16961683), np.float32(0.16275589), np.float32(0.1815217)]","[np.float32(0.17827374), np.float32(0.1777041), np.float32(0.17222825)]","[np.float32(0.1635648), np.float32(0.15559873), np.float32(0.17384458)]","[np.float32(0.16941154), np.float32(0.17564175)]"
sheep_crea_peclerey2400_2018-08-10_12-09-56_r4_crop2.jpg,"[np.float32(0.2014786), np.float32(0.18881586), np.float32(0.21229471)]","[np.float32(0.2004426), np.float32(0.1936616), np.float32(0.17998408)]","[np.float32(0.19617806), np.float32(0.18421338), np.float32(0.20378113)]","[np.float32(0.19360198), np.float32(0.18890157)]"
