Image,Confidence Animal,Confidence Behavior,Confidence Place,Confidence Time
goat_crea_blaitiere1900_2020-08-06_10-24-26_r9_crop1.jpg,"[np.float32(0.26890975), np.float32(0.27977738), np.float32(0.25561985)]","[np.float32(0.26746944), np.float32(0.29069424), np.float32(0.30041766)]","[np.float32(0.25746986), np.float32(0.2725665), np.float32(0.24920042)]","[np.float32(0.2650618), np.float32(0.2830596)]"
goat_crea_blaitiere1900_2020-08-09_12-47-37_r6_crop1.jpg,"[np.float32(0.22041959), np.float32(0.19709173), np.float32(0.220297)]","[np.float32(0.20112853), np.float32(0.24327251), np.float32(0.21880074)]","[np.float32(0.21289892), np.float32(0.19572681), np.float32(0.21289879)]","[np.float32(0.19899173), np.float32(0.23860288)]"
goat_crea_blaitiere1900_2020-08-09_13-12-26_r6_crop7.jpg,"[np.float32(0.23870265), np.float32(0.21208644), np.float32(0.24171008)]","[np.float32(0.21939646), np.float32(0.25989795), np.float32(0.23399904)]","[np.float32(0.22669818), np.float32(0.20677717), np.float32(0.229897)]","[np.float32(0.21475103), np.float32(0.25336313)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-26-32_r13_crop4.jpg,"[np.float32(0.25212032), np.float32(0.23681945), np.float32(0.2398347)]","[np.float32(0.2282348), np.float32(0.2536681), np.float32(0.23942092)]","[np.float32(0.23392294), np.float32(0.22509795), np.float32(0.22662733)]","[np.float32(0.22171792), np.float32(0.24131653)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-26-42_r21_crop3.jpg,"[np.float32(0.22068253), np.float32(0.21649471), np.float32(0.21648982)]","[np.float32(0.212526), np.float32(0.22852701), np.float32(0.2212376)]","[np.float32(0.21308203), np.float32(0.21300453), np.float32(0.2094071)]","[np.float32(0.20957223), np.float32(0.22404683)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-28-45_r6_crop11.jpg,"[np.float32(0.25685498), np.float32(0.2516463), np.float32(0.2637841)]","[np.float32(0.26057807), np.float32(0.26919183), np.float32(0.26168224)]","[np.float32(0.24355054), np.float32(0.24566607), np.float32(0.25372046)]","[np.float32(0.25640184), np.float32(0.26114026)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-30-33_r10_crop5.jpg,"[np.float32(0.25654772), np.float32(0.25207847), np.float32(0.25098264)]","[np.float32(0.24943416), np.float32(0.26005346), np.float32(0.25441307)]","[np.float32(0.25002232), np.float32(0.2511428), np.float32(0.24063972)]","[np.float32(0.2447512), np.float32(0.25798485)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-41-23_r9_crop4.jpg,"[np.float32(0.25964293), np.float32(0.2599236), np.float32(0.2480307)]","[np.float32(0.25168028), np.float32(0.26978648), np.float32(0.26908556)]","[np.float32(0.23953074), np.float32(0.24438475), np.float32(0.23263764)]","[np.float32(0.24030463), np.float32(0.25647575)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-42-23_r2_crop15.jpg,"[np.float32(0.24324268), np.float32(0.22957934), np.float32(0.23925562)]","[np.float32(0.22931388), np.float32(0.25684986), np.float32(0.24412629)]","[np.float32(0.24511886), np.float32(0.23928198), np.float32(0.24155249)]","[np.float32(0.24043247), np.float32(0.26148066)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-42-29_r4_crop17.jpg,"[np.float32(0.23442243), np.float32(0.22516906), np.float32(0.22638221)]","[np.float32(0.21995446), np.float32(0.23545097), np.float32(0.22714864)]","[np.float32(0.22891395), np.float32(0.223806), np.float32(0.22267936)]","[np.float32(0.22080949), np.float32(0.23248696)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-42-48_r11_crop11.jpg,"[np.float32(0.23438296), np.float32(0.23131186), np.float32(0.21973851)]","[np.float32(0.22112797), np.float32(0.24151988), np.float32(0.23830968)]","[np.float32(0.21912515), np.float32(0.22133411), np.float32(0.2102196)]","[np.float32(0.2159899), np.float32(0.23462874)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-42-52_r14_crop14.jpg,"[np.float32(0.24441227), np.float32(0.24848866), np.float32(0.24028)]","[np.float32(0.24810006), np.float32(0.25004146), np.float32(0.25326186)]","[np.float32(0.23507217), np.float32(0.24318466), np.float32(0.23684715)]","[np.float32(0.2469315), np.float32(0.24459034)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-43-17_r9_crop8.jpg,"[np.float32(0.27737644), np.float32(0.2611152), np.float32(0.26463223)]","[np.float32(0.25423056), np.float32(0.2726969), np.float32(0.26038828)]","[np.float32(0.26867297), np.float32(0.2586335), np.float32(0.2591817)]","[np.float32(0.255366), np.float32(0.26729918)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-44-17_r10_crop11.jpg,"[np.float32(0.24088506), np.float32(0.24207437), np.float32(0.23685172)]","[np.float32(0.24152629), np.float32(0.24540408), np.float32(0.24437782)]","[np.float32(0.23546715), np.float32(0.24212839), np.float32(0.23387216)]","[np.float32(0.24300937), np.float32(0.24503331)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-44-52_r21_crop10.jpg,"[np.float32(0.24576522), np.float32(0.24140424), np.float32(0.24213296)]","[np.float32(0.23870964), np.float32(0.2582814), np.float32(0.25046292)]","[np.float32(0.23757544), np.float32(0.23758797), np.float32(0.2347311)]","[np.float32(0.23496634), np.float32(0.25548065)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-45-03_r3_crop13.jpg,"[np.float32(0.269295), np.float32(0.2556727), np.float32(0.26006997)]","[np.float32(0.24944519), np.float32(0.28068557), np.float32(0.2675857)]","[np.float32(0.24615866), np.float32(0.23875329), np.float32(0.2438751)]","[np.float32(0.24138446), np.float32(0.26493433)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-45-11_r8_crop15.jpg,"[np.float32(0.26484323), np.float32(0.251637), np.float32(0.26012868)]","[np.float32(0.24897422), np.float32(0.28248703), np.float32(0.27121115)]","[np.float32(0.25698337), np.float32(0.24831426), np.float32(0.25431383)]","[np.float32(0.24792685), np.float32(0.2780667)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-45-59_r19_crop23.jpg,"[np.float32(0.22772051), np.float32(0.2378129), np.float32(0.22063056)]","[np.float32(0.23383412), np.float32(0.25018433), np.float32(0.25599158)]","[np.float32(0.22189344), np.float32(0.23522604), np.float32(0.21981753)]","[np.float32(0.23476963), np.float32(0.24798003)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-46-47_r21_crop7.jpg,"[np.float32(0.23662436), np.float32(0.24975066), np.float32(0.22556242)]","[np.float32(0.24052408), np.float32(0.23959629), np.float32(0.24649483)]","[np.float32(0.23153904), np.float32(0.24710432), np.float32(0.22001399)]","[np.float32(0.2372826), np.float32(0.24171084)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-46-56_r25_crop2.jpg,"[np.float32(0.2962214), np.float32(0.29569203), np.float32(0.29253772)]","[np.float32(0.29397312), np.float32(0.29668334), np.float32(0.2942784)]","[np.float32(0.286563), np.float32(0.29298633), np.float32(0.28772044)]","[np.float32(0.29435897), np.float32(0.29510674)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-47-06_r5_crop5.jpg,"[np.float32(0.251224), np.float32(0.27403414), np.float32(0.25260845)]","[np.float32(0.27460134), np.float32(0.255194), np.float32(0.27119404)]","[np.float32(0.23890637), np.float32(0.2652272), np.float32(0.24272951)]","[np.float32(0.26635063), np.float32(0.25006336)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-47-24_r17_crop11.jpg,"[np.float32(0.26646253), np.float32(0.2578468), np.float32(0.26424193)]","[np.float32(0.25791323), np.float32(0.25922367), np.float32(0.24993353)]","[np.float32(0.2529058), np.float32(0.25054932), np.float32(0.2530404)]","[np.float32(0.25123614), np.float32(0.25466907)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-47-33_r22_crop13.jpg,"[np.float32(0.24039064), np.float32(0.23344326), np.float32(0.23704052)]","[np.float32(0.23411876), np.float32(0.2552782), np.float32(0.24676268)]","[np.float32(0.23985678), np.float32(0.23883818), np.float32(0.23983683)]","[np.float32(0.24326381), np.float32(0.2583853)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-47-44_r26_crop12.jpg,"[np.float32(0.253904), np.float32(0.24491985), np.float32(0.25628987)]","[np.float32(0.25125694), np.float32(0.2667649), np.float32(0.25698504)]","[np.float32(0.24422456), np.float32(0.24032581), np.float32(0.24576972)]","[np.float32(0.24706031), np.float32(0.26270908)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-47-48_r28_crop12.jpg,"[np.float32(0.23910914), np.float32(0.23434824), np.float32(0.2294387)]","[np.float32(0.22985348), np.float32(0.23609908), np.float32(0.23179634)]","[np.float32(0.22392118), np.float32(0.22690372), np.float32(0.22239062)]","[np.float32(0.22716896), np.float32(0.22679201)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-47-53_r31_crop10.jpg,"[np.float32(0.24655771), np.float32(0.23905113), np.float32(0.24574128)]","[np.float32(0.24249443), np.float32(0.2415119), np.float32(0.23437874)]","[np.float32(0.23774214), np.float32(0.23432526), np.float32(0.23852164)]","[np.float32(0.237993), np.float32(0.2381359)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-47-58_r34_crop11.jpg,"[np.float32(0.22214633), np.float32(0.22066152), np.float32(0.2039869)]","[np.float32(0.20928858), np.float32(0.22782724), np.float32(0.22722267)]","[np.float32(0.20902231), np.float32(0.21206726), np.float32(0.2011013)]","[np.float32(0.2092389), np.float32(0.21703394)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-48-56_r11_crop12.jpg,"[np.float32(0.24866956), np.float32(0.24390584), np.float32(0.2484611)]","[np.float32(0.24711923), np.float32(0.25957873), np.float32(0.25582993)]","[np.float32(0.24081665), np.float32(0.24109583), np.float32(0.24240923)]","[np.float32(0.24638774), np.float32(0.25593272)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-51-18_r6_crop7.jpg,"[np.float32(0.27963588), np.float32(0.27332118), np.float32(0.26373887)]","[np.float32(0.26263916), np.float32(0.26614532), np.float32(0.26258117)]","[np.float32(0.27003038), np.float32(0.27068442), np.float32(0.26153976)]","[np.float32(0.26570633), np.float32(0.26387626)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-51-42_r12_crop10.jpg,"[np.float32(0.22654767), np.float32(0.21351306), np.float32(0.2255181)]","[np.float32(0.21482287), np.float32(0.24423803), np.float32(0.23029287)]","[np.float32(0.21979694), np.float32(0.21094133), np.float32(0.21680278)]","[np.float32(0.21238673), np.float32(0.23894116)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-52-10_r2_crop20.jpg,"[np.float32(0.23890105), np.float32(0.2257841), np.float32(0.2377852)]","[np.float32(0.22773604), np.float32(0.24655531), np.float32(0.23359434)]","[np.float32(0.23300126), np.float32(0.22393231), np.float32(0.22878231)]","[np.float32(0.22425649), np.float32(0.24280845)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-52-23_r7_crop16.jpg,"[np.float32(0.24167562), np.float32(0.24583913), np.float32(0.23160943)]","[np.float32(0.23944119), np.float32(0.2557738), np.float32(0.25723422)]","[np.float32(0.23107243), np.float32(0.24003321), np.float32(0.22688554)]","[np.float32(0.23722026), np.float32(0.2503085)]"
sheep_crea_peclerey1933Nord_2018-10-01_12-52-33_r13_crop12.jpg,"[np.float32(0.22969203), np.float32(0.21502823), np.float32(0.23608834)]","[np.float32(0.22427595), np.float32(0.23615435), np.float32(0.22170469)]","[np.float32(0.22999765), np.float32(0.21958393), np.float32(0.23180819)]","[np.float32(0.22599246), np.float32(0.2390153)]"
sheep_crea_peclerey1933Nord_2018-10-01_13-40-31_r3_crop16.jpg,"[np.float32(0.26338306), np.float32(0.26399565), np.float32(0.25674796)]","[np.float32(0.26180962), np.float32(0.27754685), np.float32(0.27695853)]","[np.float32(0.25349653), np.float32(0.2605224), np.float32(0.25187984)]","[np.float32(0.26205775), np.float32(0.27187628)]"
sheep_crea_peclerey1933Nord_2018-10-01_14-38-59_r3_crop14.jpg,"[np.float32(0.25441906), np.float32(0.2574347), np.float32(0.23502575)]","[np.float32(0.24173489), np.float32(0.24470003), np.float32(0.24784124)]","[np.float32(0.24359044), np.float32(0.25129026), np.float32(0.23148502)]","[np.float32(0.24178022), np.float32(0.24040759)]"
sheep_crea_peclerey1933Nord_2018-10-01_14-41-50_r1_crop18.jpg,"[np.float32(0.2587096), np.float32(0.25080383), np.float32(0.25397533)]","[np.float32(0.25043893), np.float32(0.2645278), np.float32(0.25695392)]","[np.float32(0.25021613), np.float32(0.24577533), np.float32(0.2496813)]","[np.float32(0.24904086), np.float32(0.26022026)]"
sheep_crea_peclerey1933Nord_2018-10-01_15-36-01_r3_crop3.jpg,"[np.float32(0.2311333), np.float32(0.22584784), np.float32(0.2264838)]","[np.float32(0.22573863), np.float32(0.2414105), np.float32(0.23618837)]","[np.float32(0.22122961), np.float32(0.22257505), np.float32(0.22116777)]","[np.float32(0.22660528), np.float32(0.2357219)]"
sheep_crea_peclerey1933Nord_2018-10-01_15-48-28_r8_crop9.jpg,"[np.float32(0.23577887), np.float32(0.21965022), np.float32(0.23499219)]","[np.float32(0.22299384), np.float32(0.24170832), np.float32(0.22755796)]","[np.float32(0.23071007), np.float32(0.22083779), np.float32(0.22908776)]","[np.float32(0.22546789), np.float32(0.2416557)]"
sheep_crea_peclerey1933Nord_2018-10-01_15-50-20_r9_crop16.jpg,"[np.float32(0.27264407), np.float32(0.2618221), np.float32(0.26332334)]","[np.float32(0.25727618), np.float32(0.2774194), np.float32(0.26746875)]","[np.float32(0.26726922), np.float32(0.26195428), np.float32(0.2623241)]","[np.float32(0.2593206), np.float32(0.27567604)]"
sheep_crea_peclerey1933Nord_2018-10-01_15-56-30_r4_crop5.jpg,"[np.float32(0.26088798), np.float32(0.25591493), np.float32(0.25376675)]","[np.float32(0.2536556), np.float32(0.27548924), np.float32(0.27014816)]","[np.float32(0.25087696), np.float32(0.2511768), np.float32(0.24689165)]","[np.float32(0.25193113), np.float32(0.26964486)]"
sheep_crea_peclerey1933Nord_2018-10-01_15-56-57_r19_crop13.jpg,"[np.float32(0.28821218), np.float32(0.28005356), np.float32(0.2786477)]","[np.float32(0.2752041), np.float32(0.2879083), np.float32(0.28180102)]","[np.float32(0.27873394), np.float32(0.2778942), np.float32(0.27574292)]","[np.float32(0.27790916), np.float32(0.28426763)]"
sheep_crea_peclerey1933Nord_2018-10-01_15-57-51_r2_crop11.jpg,"[np.float32(0.2770574), np.float32(0.2773515), np.float32(0.2644829)]","[np.float32(0.2696579), np.float32(0.2727388), np.float32(0.2728037)]","[np.float32(0.2623846), np.float32(0.26929948), np.float32(0.25785595)]","[np.float32(0.26646918), np.float32(0.2650899)]"
sheep_crea_peclerey1933Nord_2018-10-01_15-59-00_r1_crop12.jpg,"[np.float32(0.23124579), np.float32(0.237702), np.float32(0.2292741)]","[np.float32(0.2390959), np.float32(0.24666426), np.float32(0.24923664)]","[np.float32(0.22219768), np.float32(0.23024823), np.float32(0.22128268)]","[np.float32(0.2345135), np.float32(0.24516156)]"
sheep_crea_peclerey1933Nord_2018-10-01_16-01-14_r1_crop11.jpg,"[np.float32(0.24659881), np.float32(0.2576201), np.float32(0.23164514)]","[np.float32(0.24640447), np.float32(0.24612316), np.float32(0.25628442)]","[np.float32(0.24053502), np.float32(0.2579128), np.float32(0.23357226)]","[np.float32(0.25137693), np.float32(0.24610348)]"
sheep_crea_peclerey1933Nord_2018-10-01_16-02-23_r1_crop12.jpg,"[np.float32(0.21353605), np.float32(0.20940447), np.float32(0.20903702)]","[np.float32(0.20835327), np.float32(0.22119498), np.float32(0.2158353)]","[np.float32(0.20235285), np.float32(0.20119557), np.float32(0.19819698)]","[np.float32(0.20074673), np.float32(0.2112479)]"
sheep_crea_peclerey1933Nord_2018-10-01_16-03-06_r5_crop13.jpg,"[np.float32(0.24161856), np.float32(0.23065594), np.float32(0.23762937)]","[np.float32(0.22919029), np.float32(0.2539348), np.float32(0.24139705)]","[np.float32(0.23611641), np.float32(0.22991079), np.float32(0.23074567)]","[np.float32(0.22812842), np.float32(0.2522842)]"
sheep_crea_peclerey1933Nord_2018-10-01_16-11-39_r3_crop9.jpg,"[np.float32(0.25934398), np.float32(0.260669), np.float32(0.24512944)]","[np.float32(0.24936378), np.float32(0.2570527), np.float32(0.25753808)]","[np.float32(0.24173899), np.float32(0.24971959), np.float32(0.23467232)]","[np.float32(0.24442042), np.float32(0.246932)]"
sheep_crea_peclerey1933Nord_2018-10-01_16-14-26_r1_crop13.jpg,"[np.float32(0.23520581), np.float32(0.22094451), np.float32(0.23064022)]","[np.float32(0.21925324), np.float32(0.24200493), np.float32(0.22737244)]","[np.float32(0.2323257), np.float32(0.22342694), np.float32(0.22577408)]","[np.float32(0.22086966), np.float32(0.24136713)]"
sheep_crea_peclerey1933Nord_2018-10-01_17-30-04_r3_crop8.jpg,"[np.float32(0.24485458), np.float32(0.2359538), np.float32(0.23603258)]","[np.float32(0.23150052), np.float32(0.24490337), np.float32(0.23719367)]","[np.float32(0.2322956), np.float32(0.23098086), np.float32(0.22731057)]","[np.float32(0.22904047), np.float32(0.2393617)]"
sheep_crea_peclerey2000_2017-09-15_11-08-24_r5_crop5.jpg,"[np.float32(0.28028142), np.float32(0.26747435), np.float32(0.26308578)]","[np.float32(0.25613815), np.float32(0.2750956), np.float32(0.26384404)]","[np.float32(0.26470518), np.float32(0.26071605), np.float32(0.25561282)]","[np.float32(0.25420895), np.float32(0.2674018)]"
sheep_crea_peclerey2000_2017-09-15_11-20-43_r1_crop1.jpg,"[np.float32(0.24484448), np.float32(0.2335862), np.float32(0.25022355)]","[np.float32(0.2421116), np.float32(0.25789753), np.float32(0.2457993)]","[np.float32(0.23731999), np.float32(0.23285696), np.float32(0.24728873)]","[np.float32(0.24482362), np.float32(0.25480467)]"
sheep_crea_peclerey2000_2017-09-15_11-30-17_r2_crop4.jpg,"[np.float32(0.28597957), np.float32(0.28032005), np.float32(0.28515926)]","[np.float32(0.28287822), np.float32(0.29377645), np.float32(0.28746843)]","[np.float32(0.280483), np.float32(0.2812742), np.float32(0.28083017)]","[np.float32(0.28265387), np.float32(0.29461882)]"
sheep_crea_peclerey2000_2017-09-15_12-43-31_r5_crop0.jpg,"[np.float32(0.250277), np.float32(0.2433222), np.float32(0.25225592)]","[np.float32(0.24873082), np.float32(0.26088107), np.float32(0.25243506)]","[np.float32(0.24087676), np.float32(0.2372751), np.float32(0.24324742)]","[np.float32(0.24241343), np.float32(0.2554627)]"
sheep_crea_peclerey2000_2018-09-12_09-39-20_r15_crop0.jpg,"[np.float32(0.23748542), np.float32(0.23078915), np.float32(0.2189848)]","[np.float32(0.21714155), np.float32(0.23259056), np.float32(0.22616188)]","[np.float32(0.22328994), np.float32(0.22269735), np.float32(0.21234229)]","[np.float32(0.21529043), np.float32(0.22474422)]"
sheep_crea_peclerey2200Nord_2018-09-14_17-25-11_r6_crop1.jpg,"[np.float32(0.23900557), np.float32(0.23066498), np.float32(0.23386362)]","[np.float32(0.23056924), np.float32(0.24760996), np.float32(0.24013488)]","[np.float32(0.22768341), np.float32(0.2257672), np.float32(0.2249532)]","[np.float32(0.22794956), np.float32(0.24155806)]"
sheep_crea_peclerey2200Nord_2018-09-15_09-43-26_r9_crop2.jpg,"[np.float32(0.23555243), np.float32(0.24067375), np.float32(0.23955505)]","[np.float32(0.2451269), np.float32(0.23810522), np.float32(0.23937361)]","[np.float32(0.2308847), np.float32(0.23911719), np.float32(0.23360248)]","[np.float32(0.2427451), np.float32(0.23845099)]"
sheep_crea_peclerey2200Nord_2018-09-25_10-40-28_r5_crop2.jpg,"[np.float32(0.2428317), np.float32(0.22341463), np.float32(0.2398923)]","[np.float32(0.22732154), np.float32(0.23229863), np.float32(0.21560128)]","[np.float32(0.22801423), np.float32(0.21472342), np.float32(0.22575599)]","[np.float32(0.21956582), np.float32(0.22431661)]"
sheep_crea_peclerey2200_2018-09-15_07-44-10_r1_crop0.jpg,"[np.float32(0.24457623), np.float32(0.22942789), np.float32(0.23541558)]","[np.float32(0.22676274), np.float32(0.25488037), np.float32(0.24105439)]","[np.float32(0.24569905), np.float32(0.23461694), np.float32(0.23789461)]","[np.float32(0.23179813), np.float32(0.25651807)]"
sheep_crea_peclerey2200_2018-09-22_07-48-44_r3_crop2.jpg,"[np.float32(0.24591188), np.float32(0.23068076), np.float32(0.24962161)]","[np.float32(0.23896553), np.float32(0.24964187), np.float32(0.23595975)]","[np.float32(0.24085021), np.float32(0.23215446), np.float32(0.24497432)]","[np.float32(0.24268086), np.float32(0.25040185)]"
sheep_crea_peclerey2200_2018-09-22_11-39-47_r7_crop1.jpg,"[np.float32(0.23138832), np.float32(0.21164644), np.float32(0.23867303)]","[np.float32(0.22396344), np.float32(0.2351056), np.float32(0.21705492)]","[np.float32(0.22256184), np.float32(0.20923625), np.float32(0.23050115)]","[np.float32(0.22158656), np.float32(0.23214474)]"
sheep_crea_peclerey2200_2018-09-27_07-47-39_r3_crop2.jpg,"[np.float32(0.25102258), np.float32(0.24199805), np.float32(0.24511677)]","[np.float32(0.23926765), np.float32(0.2555975), np.float32(0.2458221)]","[np.float32(0.23875202), np.float32(0.23520418), np.float32(0.2339613)]","[np.float32(0.23500845), np.float32(0.24960262)]"
sheep_crea_peclerey2200_2018-09-27_08-45-42_r6_crop3.jpg,"[np.float32(0.24639358), np.float32(0.22267218), np.float32(0.23987448)]","[np.float32(0.22102338), np.float32(0.242108), np.float32(0.22145164)]","[np.float32(0.23472466), np.float32(0.2155422), np.float32(0.22992945)]","[np.float32(0.2167433), np.float32(0.2332925)]"
sheep_crea_peclerey2200_2018-09-29_08-04-16_r1_crop0.jpg,"[np.float32(0.2574842), np.float32(0.25239572), np.float32(0.25250787)]","[np.float32(0.24900478), np.float32(0.2621777), np.float32(0.25513628)]","[np.float32(0.2442345), np.float32(0.24553822), np.float32(0.24365126)]","[np.float32(0.24468148), np.float32(0.25711465)]"
sheep_crea_peclerey2200_2019-09-11_08-46-41_r1_crop0.jpg,"[np.float32(0.2535756), np.float32(0.23954105), np.float32(0.2523008)]","[np.float32(0.24428833), np.float32(0.26081142), np.float32(0.24877684)]","[np.float32(0.24200673), np.float32(0.23198485), np.float32(0.24331327)]","[np.float32(0.24002647), np.float32(0.25495908)]"
sheep_crea_peclerey2200_2019-09-11_08-56-16_r2_crop2.jpg,"[np.float32(0.24121189), np.float32(0.22756086), np.float32(0.24966364)]","[np.float32(0.23928772), np.float32(0.25878084), np.float32(0.2445926)]","[np.float32(0.2289255), np.float32(0.21992287), np.float32(0.23694107)]","[np.float32(0.23323417), np.float32(0.2510432)]"
sheep_crea_peclerey2200_2019-09-11_08-56-16_r3_crop0.jpg,"[np.float32(0.2794933), np.float32(0.2645554), np.float32(0.27430123)]","[np.float32(0.26268587), np.float32(0.27010587), np.float32(0.2565134)]","[np.float32(0.2679585), np.float32(0.25875694), np.float32(0.26657724)]","[np.float32(0.25958902), np.float32(0.2668813)]"
sheep_crea_peclerey2200_2019-09-12_07-12-52_r2_crop10.jpg,"[np.float32(0.25185326), np.float32(0.24393782), np.float32(0.2562335)]","[np.float32(0.25171256), np.float32(0.24976179), np.float32(0.2415873)]","[np.float32(0.24848197), np.float32(0.24281591), np.float32(0.24941343)]","[np.float32(0.247395), np.float32(0.25116035)]"
sheep_crea_peclerey2200_2019-09-12_07-12-57_r6_crop9.jpg,"[np.float32(0.2447835), np.float32(0.23173375), np.float32(0.23872319)]","[np.float32(0.23019959), np.float32(0.2505393), np.float32(0.2380625)]","[np.float32(0.2374792), np.float32(0.22916546), np.float32(0.23300087)]","[np.float32(0.22916345), np.float32(0.24563868)]"
sheep_crea_peclerey2200_2019-09-12_07-18-12_r2_crop3.jpg,"[np.float32(0.25551713), np.float32(0.23918375), np.float32(0.25970075)]","[np.float32(0.24669108), np.float32(0.2490419), np.float32(0.2330716)]","[np.float32(0.248149), np.float32(0.23399198), np.float32(0.25166988)]","[np.float32(0.24138574), np.float32(0.24654976)]"
sheep_crea_peclerey2200_2019-09-13_08-15-36_r2_crop4.jpg,"[np.float32(0.24851167), np.float32(0.23331316), np.float32(0.250825)]","[np.float32(0.24057427), np.float32(0.25770968), np.float32(0.24311578)]","[np.float32(0.24076249), np.float32(0.23040521), np.float32(0.24144115)]","[np.float32(0.23593877), np.float32(0.2522189)]"
sheep_crea_peclerey2200_2019-09-13_08-17-18_r6_crop4.jpg,"[np.float32(0.25574043), np.float32(0.24432863), np.float32(0.24861881)]","[np.float32(0.24115293), np.float32(0.25379115), np.float32(0.24262777)]","[np.float32(0.25294814), np.float32(0.24576285), np.float32(0.24370447)]","[np.float32(0.24082418), np.float32(0.25344202)]"
sheep_crea_peclerey2200_2019-09-19_09-37-22_r2_crop2.jpg,"[np.float32(0.2784981), np.float32(0.2631242), np.float32(0.27722988)]","[np.float32(0.2666416), np.float32(0.27600095), np.float32(0.26268953)]","[np.float32(0.2695692), np.float32(0.25927687), np.float32(0.27070308)]","[np.float32(0.26613015), np.float32(0.27352345)]"
sheep_crea_peclerey2200_2019-09-19_10-48-21_r8_crop3.jpg,"[np.float32(0.25088668), np.float32(0.24015045), np.float32(0.23618816)]","[np.float32(0.22899082), np.float32(0.25130472), np.float32(0.24195841)]","[np.float32(0.23534797), np.float32(0.230529), np.float32(0.22557272)]","[np.float32(0.22455168), np.float32(0.2415536)]"
sheep_crea_peclerey2200_2019-09-19_10-48-40_r13_crop2.jpg,"[np.float32(0.223708), np.float32(0.20627329), np.float32(0.23194486)]","[np.float32(0.22059156), np.float32(0.2351749), np.float32(0.2200817)]","[np.float32(0.227768), np.float32(0.21159379), np.float32(0.23119162)]","[np.float32(0.22433446), np.float32(0.24191836)]"
sheep_crea_peclerey2200_2019-09-27_16-05-00_r1_crop2.jpg,"[np.float32(0.2582451), np.float32(0.25580534), np.float32(0.24756338)]","[np.float32(0.2513823), np.float32(0.2623194), np.float32(0.2620268)]","[np.float32(0.25252175), np.float32(0.25409043), np.float32(0.24800792)]","[np.float32(0.25418076), np.float32(0.26056594)]"
sheep_crea_peclerey2400_2018-08-10_12-00-33_r1_crop0.jpg,"[np.float32(0.247977), np.float32(0.24527906), np.float32(0.24472634)]","[np.float32(0.24285582), np.float32(0.24264407), np.float32(0.23860125)]","[np.float32(0.2321202), np.float32(0.23321977), np.float32(0.2323962)]","[np.float32(0.23539492), np.float32(0.23477969)]"
sheep_crea_peclerey2400_2018-08-10_12-03-04_r3_crop2.jpg,"[np.float32(0.24283625), np.float32(0.22468448), np.float32(0.24269447)]","[np.float32(0.22769518), np.float32(0.24266797), np.float32(0.22680321)]","[np.float32(0.23495494), np.float32(0.22072855), np.float32(0.23822556)]","[np.float32(0.22879086), np.float32(0.23963104)]"
sheep_crea_peclerey2400_2018-08-10_12-06-10_r2_crop2.jpg,"[np.float32(0.23171939), np.float32(0.21561742), np.float32(0.23001112)]","[np.float32(0.21931978), np.float32(0.23898232), np.float32(0.22515938)]","[np.float32(0.22827882), np.float32(0.21567358), np.float32(0.22933967)]","[np.float32(0.22529338), np.float32(0.2367905)]"
sheep_crea_peclerey2400_2018-08-10_12-09-56_r4_crop2.jpg,"[np.float32(0.249158), np.float32(0.22364491), np.float32(0.261642)]","[np.float32(0.23887226), np.float32(0.2398237), np.float32(0.21483299)]","[np.float32(0.23775674), np.float32(0.22032721), np.float32(0.24853371)]","[np.float32(0.23570131), np.float32(0.23570248)]"
sheep_crea_peclerey2400_2018-08-10_12-28-14_r1_crop1.jpg,"[np.float32(0.25217122), np.float32(0.24074829), np.float32(0.2513959)]","[np.float32(0.24286497), np.float32(0.26053518), np.float32(0.24763064)]","[np.float32(0.2371876), np.float32(0.22992058), np.float32(0.23593624)]","[np.float32(0.23264231), np.float32(0.2495878)]"
